date,ticker,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,MACD_Hist,MACD_Hist_Norm,EMA_12,EMA_26,EMA_12_26_Ratio,Stoch_K,Stoch_D,Upper_BB,Middle_BB,Lower_BB,BB_Width,BB_Width_Pct,ATR,OBV,OBV_Norm,MFI,VROC,ADL,ADL_Norm,ADOSC,ADX,DI_Plus,DI_Minus,EMV,EMV_MA,Volatility_5D,Realized_Vol_5D,Range_Pct_5D,VWAP_5D,VWAP_Norm_5D,Volatility_10D,Realized_Vol_10D,Range_Pct_10D,VWAP_10D,VWAP_Norm_10D,Volatility_20D,Realized_Vol_20D,Range_Pct_20D,VWAP_20D,VWAP_Norm_20D,pattern,SPY_MACD_Hist,Label
2025-02-10,WMT,102.1520004272461,102.16192792668903,100.49446392605448,101.18923743779249,15274600.0,73.87354201596725,2.755001145418987,2.143649820757423,0.6113513246615643,0.759010976592298,98.82528271637646,96.07028157491209,1.028676934180901,92.89027456786481,94.89933461765584,103.99242798246499,95.80322914123535,87.61403030000571,16.37839768245928,0.1709587226784795,1.6473015777218447,610532200.0,1.4634258767515325,86.009590887299,-34.29573072373373,290205330.2748405,1.6935935758140324,21081851.009404093,30.625010355610765,31.74117739823418,14.849222348562485,-2.1660804318550717e-09,6.232050153363705e-08,0.014120818507080407,0.03157511007976889,0.03430630490990007,101.28332969946143,1.283226955282971,0.01095360381920502,0.03463833665580708,0.06882957453563326,99.42286970696652,1.4351772050004337,0.01106163277417933,0.049469125650409125,0.14414112731275852,95.64107256846644,2.1288314394047956,0,0.07676386928557255,1
2025-02-11,WMT,101.70535278320312,102.08251443300423,101.08997660172085,101.85423497238817,11953600.0,71.42777494284631,2.7806761653036745,2.2710550896666732,0.5096210756370012,0.4257188844406709,99.26837041896518,96.48769425700772,1.0288189720292285,91.38653865123308,92.47766524890501,104.58860395776736,96.34614715576171,88.10369035375606,16.484913604011297,0.1711009115638047,1.6054960239935163,598578600.0,1.1319957247812713,85.85302156558981,-23.212415928464512,293074259.93792653,1.5675897892965007,20440542.672799677,31.027245321973144,30.24140236987171,14.147594535908794,2.1426514305778435e-08,6.395132640202377e-08,0.014430906796884193,0.032268488574796805,0.025561940184293582,101.63675944144062,1.1512271625214034,0.011217808086187392,0.03547382390700659,0.06882957453563326,99.90623101020012,1.3475440100089002,0.010173361369913739,0.045496655165595014,0.14414112731275852,96.17209276353019,2.0559487731196215,1,0.10332100125301746,1
2025-02-12,WMT,102.83684539794922,103.1246822779769,101.2785613043254,101.35796614829083,15162100.0,73.79471079366053,2.8593648234802203,2.388717036429383,0.47064778705083743,0.24023096525919482,99.81736656957811,96.9580017489293,1.0294907565035536,96.50999128912274,93.59560150274024,105.16607913516769,96.98236389160157,88.79864864803544,16.367430487132253,0.16876708125434373,1.6226835203976588,613740700.0,1.307894996912486,86.01765972063629,6.787384494027493,303508379.89658004,1.6499881913018821,21639905.36986947,31.861142281171972,32.3713891089893,12.99788932336412,7.492755262982508e-08,7.074322516172336e-08,0.01332153982966498,0.029787868624101866,0.027593724878761595,101.89086615464427,1.0195940969733763,0.011303700370073617,0.03574543915752085,0.07701866389815917,100.44878000146164,1.3184406831408846,0.009700779665848407,0.04338320553516947,0.15290723386344598,96.77024493624114,2.009238066496059,1,-0.03212735529948896,1
2025-02-13,WMT,104.26609802246094,104.454675053565,102.75743633885408,103.22393031243695,12604400.0,76.44870063625807,3.0024445818589953,2.5114625455153052,0.4909820363436901,0.21376119036723557,100.50178679309855,97.49934221363536,1.030794511135105,96.48914454659688,94.79522482898426,105.89278867095564,97.66274871826172,89.43270876556781,16.46007990538783,0.16854000242069778,1.6280088914200346,626345100.0,1.41995340936908,85.95271754790265,-15.823638622126646,313311877.10047233,1.7005587408997518,23282584.18628472,33.134839030814994,35.7961788631075,12.029976731477769,1.8911329344655266e-07,7.572907712294574e-08,0.014328786251052243,0.03204014009241719,0.04084653885247584,102.29756186193819,1.1241160080221637,0.01143727988912973,0.036167854686488025,0.09090890831410732,100.96063752290253,1.3070848749676833,0.009831424613062748,0.043967467500945746,0.16777620856562647,97.43538395026974,1.9795995251539344,0,0.26586831534279254,1
2025-02-14,WMT,103.26364135742188,104.5142411994089,102.82692226951399,104.5142411994089,14109500.0,71.01609267569536,3.0003601619320364,2.6092420687986513,0.3911180931333851,-0.23730926931093763,100.92668749530213,97.92632733539732,1.0306389531961981,93.70975980192917,95.56963187921629,106.19973490357228,98.29499549865723,90.39025609374218,15.809478809830097,0.16083706733621106,1.632245322739669,612235600.0,1.086756270078071,78.39970199363161,-25.269853712276092,306506139.1358098,1.3806402485726048,19672528.5145815,34.338580314507,33.41367821855453,11.141689747232721,7.716503477343314e-09,5.7536900831883064e-08,0.011912889506705722,0.026638030745437934,0.03999998722628384,102.83757771612154,1.4105224004250738,0.01203007870087572,0.03804244912584673,0.09153100817801219,101.57877502175992,1.3692117079485864,0.010398255918468805,0.04650241416227152,0.15650738069268605,98.00659347322842,1.9109941680139761,0,0.4132990707167603,1
2025-02-18,WMT,103.00557708740234,103.21400912766411,101.74505734702039,102.9460272394598,18247300.0,69.64404500905871,2.9439486072648293,2.676183376491887,0.26776523077294234,-0.8877246349271983,101.24651666331755,98.30256805776806,1.0299478300894385,88.89764786306739,93.03218407053117,106.3408956043723,98.88257751464843,91.42425942492456,14.91663617944775,0.15085201614245952,1.6241266575726558,593988300.0,0.626022656857775,69.72463555838934,24.626406950060108,319575158.92486656,1.5434183813027884,20565600.35316813,34.35626709006166,31.1820612316674,15.155620269401728,-9.588228453942628e-08,4.458012825796706e-08,0.01022087666552739,0.022854575013760627,0.0338734334777733,103.02539730581296,1.1561952810513403,0.011917827863084993,0.03768748080916593,0.05627448066608415,102.15517877948726,1.4253456986811226,0.010591075582379981,0.047364729914079626,0.14072151779082842,98.6576779359201,1.8796683026436285,1,0.5731472772601363,1
2025-02-19,WMT,103.22393798828125,103.42244253235046,101.78476111262214,103.07505579399786,18508000.0,70.16922556182233,2.8836213516012066,2.717670971513751,0.16595038008745577,-1.4856368968227829,101.55073532869658,98.66711397854681,1.0292257595654086,84.59790805658325,89.06843857385996,106.47990310519373,99.42450294494628,92.36910278469884,14.110800320494889,0.14192477611186424,1.6250948548694892,612496300.0,1.0273390408859826,70.88033049276683,64.34901522013247,333596422.91214144,1.711864942611993,23522659.160071194,34.47015813626661,29.85364509594491,14.06468107797573,1.0978215726301245e-08,4.29304520506543e-08,0.009657446911119263,0.021594707782358044,0.03194832009274719,103.27280355696983,1.081778066892074,0.011577917997665221,0.03661259143527815,0.047344389777680046,102.50995528128274,1.3905210132396573,0.010518880374680182,0.047041863129946695,0.1405979307497763,99.42559271582866,1.8816921539913616,1,0.7088904857553096,1
2025-02-20,WMT,96.48460388183594,99.37289267185365,95.9585600307926,98.04288800976896,55450900.0,44.5510022251391,2.2658839279705205,2.6273135628051048,-0.36142963483458423,-3.0449701957731357,100.77133049071801,98.50544656397564,1.023002625801719,58.81457017639386,77.43670869868153,106.09165993203716,99.62201766967773,93.1523754073183,12.939284524718857,0.12988378299687087,2.0279722193422867,557045400.0,-0.6342082012465122,54.71056806128309,403.5406185866584,295232085.96638113,0.6616851392867773,10387106.992874086,33.18581576322658,22.21408002827093,30.986521321045853,-3.040446484851854e-07,1.658168686246903e-08,0.03178091318251967,0.07106428226313316,0.08916016628293327,100.1631379902322,-1.7145520774374199,0.02429285331023017,0.07682074732468834,0.08916016628293327,100.7912589505517,0.22269370799844676,0.019447904675144997,0.08697367374712037,0.1405979307497763,99.26137940421499,1.613626901380078,0,0.5676730119271194,1
2025-02-21,WMT,94.0727310180664,96.12728395124512,93.41766001091067,95.80967215967758,35014800.0,39.05550836961169,1.5636794624552266,2.4145867427351293,-0.8509072802799027,-3.2025519234070132,99.74077672569469,98.17709726427866,1.0159271307156987,33.18706435685409,58.86651419661042,105.95701350661047,99.67015533447265,93.38329716233484,12.573716344275624,0.1261532732850752,2.102184480169643,522030600.0,-1.7329857026904059,51.27995154599557,113.61950314803066,277147443.66090286,0.07102177872456773,-1685014.8084381819,32.908110395356786,19.899148924418995,36.39100470607563,-2.238947904055919e-07,-3.874731128951653e-10,0.028225660453678865,0.0631144954842535,0.1187846193878354,98.28831456939088,-1.4678104303543613,0.024825323233233013,0.07850456506691181,0.1187846193878354,99.58351374211158,-0.8466881916726162,0.020353047662805362,0.09102159624665201,0.12668521471953,98.99978882766423,1.3736681232454413,0,-0.24155988961411534,0
2025-02-24,WMT,92.97101593017578,93.93377882870415,91.43258685020157,93.47721233947203,29755900.0,36.821182329760774,0.9078134558242823,2.11323208535296,-1.2054186295286775,-2.888760290141258,98.69927506484562,97.79146160990067,1.0092831566273783,8.681327717647108,33.56098741696504,106.11050911958597,99.61606140136719,93.12161368314841,12.98889543643756,0.13038957025316894,2.1406101721478707,492274700.0,-2.3053183090898854,42.74999092132372,45.26269026859726,283995964.47646195,0.19766282275284575,-4291352.121439099,33.22744126239788,18.146079756786108,39.80893581158955,-1.7561939789437033e-07,-1.0422767929066186e-08,0.02803603926583449,0.06269048961825921,0.13113328732339646,96.83319359366551,-1.224910512850496,0.024687221132228977,0.07806784787808442,0.14307431081042948,98.66850031003865,-1.5593709526643356,0.020399349583706525,0.09122866473189965,0.14307431081042948,98.71925551919553,1.1605046258047953,0,-0.9374096755479564,0
2025-02-25,WMT,96.96102905273438,97.17938860047855,93.53676878326677,93.64594855713885,29331200.0,48.34651761327889,0.7019045150403258,1.830966571290433,-1.1290620562501072,-2.2189539553884368,98.4318526014439,97.7299480871476,1.0071820821358708,19.974864728947693,20.614418934482984,106.0999790026273,99.63045349121094,93.1609279797946,12.9390510228327,0.12987044191236305,2.288307493444649,521605900.0,-1.392361761027011,45.280027824991585,92.95318790621793,309810603.3813234,0.9541756139999941,3246290.6403745413,31.880020832499017,25.89343908341752,34.579503615542485,3.321933177299938e-07,5.321386891324606e-10,0.03992833270256283,0.08928246615115838,0.13113328732339646,96.18533421236884,-0.9661322420055853,0.028417972816956284,0.08986552058633313,0.14307431081042948,98.23836688312342,-1.5923144548578083,0.021671589818344817,0.09691829602862266,0.14307431081042948,98.68572121420526,1.0492143575634296,1,-1.5388050076420443,0
2025-02-26,WMT,95.48214721679688,97.99327457685368,95.35312001011918,96.97095413331115,19069700.0,45.065066598942146,0.4146074546927423,1.547694747970895,-1.1330872932781526,-1.885049211545749,97.97805177303665,97.56344431897348,1.0042496188706465,28.325753895125256,18.993982113906707,106.16454114013152,99.57636070251465,92.98818026489778,13.17636087523374,0.13232418600432935,2.3134394272510663,502536200.0,-1.7352551326685486,45.69783066562523,19.734157107247576,292604817.0734864,0.29820431929393215,560186.0685889125,30.2752632782595,26.295622470597436,31.76070560895281,1.8207503955741595e-07,2.36133286859443e-09,0.039130092983550205,0.08749754787710583,0.08684328088257047,95.33325312156515,-1.0654119561313373,0.028594051699156613,0.09042233090194265,0.14307431081042948,97.85817760058806,-1.4812660080225326,0.021947962867248823,0.09815427387761913,0.14307431081042948,98.60879074811984,0.9334115739230996,0,-1.838518374390234,0
2025-02-27,WMT,96.06774139404297,97.30841373216349,95.09505094907277,95.18438329509821,16431500.0,46.61034177176179,0.23150635938942798,1.2844570702546014,-1.0529507108651734,-1.5528365454763107,97.6841578685761,97.45265150971937,1.0023755778346741,36.21651292096368,28.172377181678897,106.19611229484353,99.54112548828125,92.88613868171898,13.309973613124555,0.13371331244081128,2.306291095525327,518967700.0,-1.2480306860006498,40.84874117408134,25.541505902127824,290615380.67790794,0.1375967273999777,-1222603.3883337379,28.879374605772856,24.493037360874794,30.38275881004791,-6.350746920307454e-08,-7.516698269089667e-09,0.02652970202546321,0.059322217151749596,0.07175437065343888,94.93376659829927,-1.0401643789168387,0.028301164555933882,0.08949614043197887,0.14307431081042948,97.43605760721033,-1.3654353489617543,0.021991576834711986,0.09834932146965132,0.14307431081042948,98.55550349321042,0.8342387266006904,0,-2.550306875864147,0
2025-02-28,WMT,97.87416076660156,98.12229523613003,96.44490379892947,97.06028000944676,25451300.0,51.17305614298628,0.2295146664711183,1.0734685894979048,-0.8439539230267865,-1.144759809149618,97.71338908365693,97.48387441763657,1.0023543859678483,38.543261739045484,34.36184285171149,106.19609098252337,99.53914070129395,92.88219042006452,13.313900562458855,0.1337554299610885,2.2883098631368797,544419000.0,-0.6171034695966925,47.23222465057929,104.41005212390873,308536721.14162976,0.7805321053079407,3861464.1075943112,27.210368268029246,25.462749068500017,28.434244397588763,7.13014556718087e-08,1.7583729703939754e-09,0.02351259713618683,0.05257576552408063,0.07316547214056765,95.80836000522874,-0.014108605220584648,0.028729638696797167,0.09085109463559067,0.14307431081042948,97.14934437387043,-1.2108098891259016,0.02224406245668007,0.09947847149777522,0.14307431081042948,98.53043659842164,0.7510901155175301,0,-2.296019769501591,0
2025-03-03,WMT,96.86176300048828,98.74758638819543,96.10743970337556,97.24885972007694,18372200.0,48.66300623972705,0.1445775961873892,0.8876903908358017,-0.7431127946484125,-0.9160859128370413,97.58236968624637,97.4377920904404,1.001483793841221,42.05865754160314,38.939477400537456,106.20814097661847,99.5108528137207,92.81356465082294,13.394576325795526,0.13460417579647818,2.3134410646856645,526046800.0,-1.0141999940873507,41.91558490386957,20.27941811896874,300662860.9186561,0.3583032708450014,3084948.5479283333,25.377681842474008,25.31774877738272,26.116396746310993,2.0680856104612012e-08,3.390297008713053e-09,0.02322935275759092,0.05194241183929549,0.05570876215536806,96.76349504228034,1.3407505672358466,0.02874008386883911,0.09088412516979553,0.13113328732339646,96.80468371525647,-1.1211653304241675,0.022340427590170166,0.09990942947606461,0.14307431081042948,98.49989657425172,0.6675865661668995,0,-2.683903368530497,1
2025-03-04,WMT,94.26131439208984,96.32579479656548,93.75511800285175,95.0454201487646,25227700.0,42.84914169564924,-0.13105934326540591,0.6839404440155602,-0.8149997872809661,-0.9140697234094303,97.07143810252998,97.20249744611813,0.9986516874871368,37.455705056309405,39.3525414456527,106.35919694236749,99.28405723571777,92.20891752906805,14.150279413299444,0.14252317851701204,2.3700984884678697,500819100.0,-1.438828701732566,36.65261144290597,111.04688127426047,285370420.5203375,-0.5978220180638439,-2378943.2666662335,24.604101375714116,22.947337259229165,30.76051707283844,-2.432386275938756e-07,-1.551435598411938e-08,0.018096198703694902,0.04046433043580538,0.053250089079849794,96.10432153353027,0.4477231518416253,0.029422007742408354,0.09304055780111903,0.13113328732339646,96.15426429351311,-1.2107941706431227,0.022849332448022487,0.10218532118853993,0.14307431081042948,98.22862557273135,0.4568967175376042,0,-3.22580677495022,1
2025-03-05,WMT,95.26378631591797,95.67072289733974,94.04296142672693,94.26132096564426,17639000.0,45.54982630787698,-0.26555138631177044,0.494042077950094,-0.7595934642618645,-0.7585341028964923,96.79333782766659,97.05888921425145,0.9972640178685883,30.80421592758727,36.77285950849996,106.32345570166014,99.04634475708008,91.76923381250002,14.554221889160118,0.1469435537965145,2.317074415763937,518458100.0,-0.9626747416092405,36.89137353939154,16.336127581271718,294190002.5782279,-0.1803595404008123,-1591673.5117928982,23.88577665657993,21.795857163631428,29.216977500489044,-1.694428150936848e-08,-2.207662985120463e-08,0.018330314132916498,0.040987828450126405,0.053250089079849794,96.07560281442797,0.20918393167265073,0.029891066492817895,0.09452385180884562,0.08684328088257047,95.61496055937796,-1.413519340074241,0.02279507433557673,0.10194267153302085,0.14307431081042948,98.03892460691274,0.26416065096697394,0,-2.996800821050503,1
2025-03-06,WMT,93.93378448486328,95.47222122993604,93.47721796813933,94.09259418066105,19957800.0,42.66893035940219,-0.47399343064803645,0.3004349762304679,-0.7744284068785043,-0.6985885257176702,96.35340654415839,96.82739997503751,0.9951047592829992,23.3434406121104,30.534453865335717,106.15346376484281,98.65826263427735,91.16306150371189,14.990402261130924,0.15194269451814502,2.2940693333377067,498500300.0,-1.2454727966706622,32.3052144268084,58.33994478118751,283367088.1214895,-0.9339682851042483,-4568565.619962096,23.435507369568104,20.441964323222013,29.163621761696774,-3.819738446033308e-08,-3.831310684455361e-08,0.018737777080709485,0.04189894329970397,0.05638131444875101,95.67600031903443,-0.975806142860808,0.021737321371782567,0.06873944576588868,0.08000429376430498,95.26882426299993,-1.4686366761009373,0.02247475903381351,0.10051017795506902,0.14307431081042948,97.70764307337184,-0.06085204434732687,1,-3.339688782570059,1
2025-03-07,WMT,91.03557586669922,93.24893110585042,90.08274040743905,93.23901117919098,35913200.0,37.15434852061868,-0.8630972191907205,0.0677285371462302,-0.9308257563369506,-0.8300193970805702,95.53527874762621,96.39837596701246,0.9910465585054918,18.516517838762617,24.221391459486785,106.12050552143893,98.10591545104981,90.09132538066069,16.029180140778237,0.1633864794705069,2.4052818150581734,462587100.0,-1.7293989293380287,30.6205352325846,154.5320528721783,269069370.99980885,-1.7073589670489073,-9920334.601114988,24.116091848062315,18.104159414118335,35.90883573019759,-2.476376901724874e-07,-5.6552692105255806e-08,0.016516609057324123,0.03693226060996546,0.09618763751597458,93.77523418021295,-1.679588917443459,0.02250433475527139,0.07116495505354556,0.09618763751597458,94.80435551837543,-1.5276593754184724,0.023197338789851404,0.1037416528624009,0.16020272836613325,97.04189138435629,-0.7235101520444935,0,-3.1552163852910624,1
2025-03-10,WMT,87.16468048095703,89.55670052076216,85.96371049750432,89.09020648329222,35148800.0,31.330222273523077,-1.4669041245276304,-0.23919799518854193,-1.2277061293390885,-1.1470547386523884,94.24749439890788,95.71439852360095,0.9846741540737848,11.047216382421785,17.635724944431626,106.68436467881875,97.44438934326172,88.20441400770468,18.479950671114068,0.18964612324693025,2.595752068925082,427438300.0,-2.0206643797227457,29.60095245574759,92.62466227880289,257417799.48145515,-2.1602681583032974,-14915164.249143273,25.68689903337921,15.577446903515508,42.23176890366182,-3.992423785120063e-07,-7.822127024615437e-08,0.020584736480280762,0.04602887006882755,0.12054021678557002,91.61624612199745,-1.557608504264564,0.02581785425225376,0.08164322373538527,0.14871247200366305,93.92214795176974,-1.7043453960720119,0.024593319322270085,0.10998466759390994,0.21579490455385975,96.21196176209942,-1.6166233722063637,0,-3.8194698945391847,0
