date,ticker,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,MACD_Hist,MACD_Hist_Norm,EMA_12,EMA_26,EMA_12_26_Ratio,Stoch_K,Stoch_D,Upper_BB,Middle_BB,Lower_BB,BB_Width,BB_Width_Pct,ATR,OBV,OBV_Norm,MFI,VROC,ADL,ADL_Norm,ADOSC,ADX,DI_Plus,DI_Minus,EMV,EMV_MA,Volatility_5D,Realized_Vol_5D,Range_Pct_5D,VWAP_5D,VWAP_Norm_5D,Volatility_10D,Realized_Vol_10D,Range_Pct_10D,VWAP_10D,VWAP_Norm_10D,Volatility_20D,Realized_Vol_20D,Range_Pct_20D,VWAP_20D,VWAP_Norm_20D,pattern,SPY_MACD_Hist
2024-10-23,XOM,116.07311248779297,116.5363658776573,115.23347630321047,115.78358556189525,8320300.0,51.73276968580956,0.8493623125706478,1.210834604009999,-0.36147229143935133,,116.54846799493988,115.6980449929728,1.0073503662228582,16.689849302657695,24.805164966109572,122.31954074004076,116.65459518432617,110.98964962861157,11.329891111429191,0.09712340172735422,2.0613256583992414,52006400.0,0.5753288146561474,55.68890433931627,-49.64809401911124,54383315.03720765,0.19016738280237114,-847333.9278335571,11.706872870632811,26.508819009415845,27.686219241542908,-7.405352674772276e-08,-3.342800646055332e-08,0.0036098854820623798,0.008071949328881079,0.020394468725051372,116.06502232814188,-0.7152488026088069,0.010914577760194069,0.034514925421232336,0.0428872196498535,116.98493209548994,-1.3107387868657465,0.014460452385336796,0.06466910903802411,0.13676448890289844,116.53776802073651,1.37162286292398,0,-0.2282971785371224
2024-10-24,XOM,115.4168472290039,116.23719197018106,114.97290002870416,115.81254362069295,9905600.0,49.407553148048216,0.696259457100723,1.1079195746281438,-0.4116601175274208,-1.462663311928142,116.37437249248819,115.6772155289751,1.0060267439903796,14.50497093220874,18.585546065548986,121.4352518495193,116.98224830627441,112.52924476302952,8.90600708648978,0.07613126961941029,2.0043946786190743,42100800.0,0.2573176937298027,46.485934099527704,-49.850903439093166,51434278.221739374,-0.15891600699077402,-1368533.0703657344,11.149511983856799,25.30980005218574,27.366175563548474,-3.5721594064003414e-08,-5.2341076426036406e-08,0.004234535427940904,0.009468709070007025,0.019726347110980633,115.91896694780219,-0.8388018248990419,0.01037064468312138,0.032794858002978725,0.04306227433874792,116.65260431443244,-1.5383764549409629,0.013848970409400222,0.06193447850760398,0.11558495725152002,116.9904077622304,1.4149575924728308,0,-0.5124315563189299
2024-10-25,XOM,115.32034301757812,116.22754366966883,115.15627700782319,116.0055663787577,10714600.0,49.058362777787565,0.5606741550991359,0.9984704907223423,-0.4377963356232064,-1.3516160931906827,116.21221411173279,115.65078052813088,1.004854559398891,9.658266140729562,13.617695458531974,121.01163994705063,117.15934524536132,113.30705054367202,7.7045894033786055,0.06576162906376137,1.937742677420972,31386200.0,-0.1882465571162392,44.469016690565745,-31.81667769688947,44001590.61709309,-1.084436443747922,-3822284.860119462,10.631962588993359,24.306583936464875,26.281449951556628,8.684866518487308e-09,-6.293666140816006e-08,0.004143558081636685,0.00926527753925825,0.019726347110980633,115.81205982306012,-1.4407733323536611,0.0101368388429896,0.032055499017913096,0.04306227433874792,116.31241812526055,-1.5082505850261918,0.012709088392073034,0.05683677115345761,0.09899097854260158,117.24499416612697,1.390711726153186,0,-0.7255169274120021
2024-10-28,XOM,114.75093078613281,114.85709287413023,112.69525341233107,112.71455962641966,11844500.0,46.94988673905182,0.40263370737463333,0.8793031340528005,-0.47666942667816714,-1.2697545278883893,115.98740129240971,115.58412499168658,1.0034890284522389,13.945202786900097,12.702813286612775,120.80778363760574,117.24041442871093,113.67304521981613,7.134738417789606,0.06085562263282468,1.9868388865514066,19541700.0,-0.8726151773460901,45.498781659280375,-20.069507709957147,54682787.907983564,-0.19981398358477892,-1080049.194269985,11.265906438516442,22.004848544942796,32.670456863143805,-3.496573319010144e-07,-5.123330923446858e-08,0.004390454657395426,0.009817355066066721,0.03785222874333698,115.54480245437978,-1.5127311250624573,0.009820395068007845,0.031054815937588943,0.04436064592200613,115.83104146403818,-1.5496183648336568,0.012539550535623114,0.056078574809894366,0.08979550306384854,117.34289980946185,1.3273511036772232,0,-0.7554299643766624
2024-10-29,XOM,113.18745422363281,115.01150113380629,112.98478316285386,114.44209301492683,14731000.0,41.65591558220574,0.14950264838962823,0.733343036920166,-0.5838403885305378,-1.281203789844226,115.55664020490558,115.4065938236826,1.001300154317458,14.088208949315963,12.563892625648515,121.04938298042485,117.11253776550294,113.17569255058102,7.873690429843833,0.06723183170711833,1.9896873925800513,4810700.0,-1.7760236966902008,44.55633068738195,32.177049592190144,42897977.204298675,-1.6815884025011119,-3609751.719024934,11.761932854853338,20.954829369243107,30.285909473962146,3.0538902425458953e-08,-3.8957394648102153e-08,0.004822996206564929,0.010784547373102799,0.03408406608992052,114.762939961536,-1.6628346503962224,0.005159886281144871,0.016316993115873726,0.04119206577240657,115.4216586626413,-1.5322379106256687,0.011784338768455194,0.05270116511230394,0.08195595496859302,117.245242504122,1.1981519019694742,0,-0.720981352880008
2024-10-30,XOM,112.6180419921875,114.14290144567259,112.41537093880966,113.55419449814421,12303700.0,39.89170773134337,-0.09594633820553611,0.5674851618950256,-0.6634315001005617,-1.25616200461647,115.10454817217972,115.20003442875704,0.9991711264927063,12.64873321840571,13.560714984873897,121.2744597220601,116.87946472167968,112.48446972129926,8.789990000760838,0.0752055976787033,1.9709619007431145,-7493000.0,-2.319327537166705,37.28368159492541,20.114611502152634,33481177.12246353,-2.446804086104765,-7312725.348915413,12.463907688333238,19.639035110633007,30.453886829510285,-1.0095375567998334e-07,-5.811951876998001e-08,0.004699902753450671,0.010509302044354137,0.03399731726590759,114.13619062262353,-1.4406223018968756,0.004868009241814514,0.01539399687488325,0.04378433948324875,115.03391851385469,-1.5379887324110937,0.011316564507298784,0.050609215020162995,0.08464971923222439,117.00736700767065,1.0166771136101298,0,-0.8170739597459873
2024-10-31,XOM,112.70491027832031,114.5289573228744,112.60840129414841,113.06200161923624,20512000.0,40.30705866354736,-0.2802266058668721,0.39794280834264606,-0.6781694142095182,-1.1606688420092872,114.73537311158596,115.01521041761357,0.9975669539271237,4.454797197702665,10.397246455141419,121.29884072326684,116.59958419799804,111.90032767272925,9.398513050537588,0.08060503058551177,1.9673614813133204,13019000.0,-1.3521197105969822,41.659467691259145,147.28745720210253,15030655.417004388,-3.021019545794923,-14033405.5266153,12.861411703889358,19.671354171644243,28.324511463419157,2.711016856128119e-08,-6.046693804490395e-08,0.005620494751621937,0.012567808331807448,0.0339114900304357,113.53646714036515,-1.286535695089163,0.005038836923169381,0.015934201435370107,0.04292584175916158,114.5341087484048,-1.6416161256318937,0.011057654158139689,0.04945133273856711,0.08464971923222439,116.56123804878773,0.7200869575130276,0,-1.5956798106450645
2024-11-01,XOM,110.93875885009766,115.7642813292348,110.8325967665036,115.74498247910995,20939300.0,35.01011128701334,-0.5623018399797814,0.20589387867816056,-0.768195718657942,-1.1948933540020255,114.15127860981853,114.71325104224202,0.9951010678599236,2.7008269847694257,6.60145246695924,121.08070223170867,116.12282218933106,111.16494214695345,9.91576008475522,0.08539027813661115,2.1790988442717407,-7920300.0,-1.9989161609238784,33.467143455585166,113.48987061714296,-5007143.406784963,-3.0681888103969097,-21882673.81355138,13.97227896815986,16.48403216052591,29.569468031988084,-6.36477686282531e-08,-6.451268764077882e-08,0.006857765865929082,0.015334430649995137,0.04449669778216083,112.62140113584154,-1.3367050877730964,0.006455672323949029,0.0204146283713913,0.05781961971010684,113.81977992241782,-1.7633324750271921,0.010309243264513854,0.04610433747206965,0.10013934603593952,115.77161895540002,0.16004236493102222,0,-1.8870010692926584
2024-11-04,XOM,114.4710464477539,114.5579023192807,111.88456606806325,112.01968011032476,14965400.0,49.34719585284743,-0.49511502883095204,0.06569209717633803,-0.5608071260072901,-0.8197526070343668,114.20047366180859,114.69530996116883,0.9956856448661434,20.446017142352446,9.200547108274819,120.26345915452796,115.79661674499512,111.32977433546228,8.93368481906569,0.07714979133405307,2.281959174622548,7045100.0,-1.2309893082017156,42.121043568771455,-5.109914845320295,8985814.118644074,-1.9315763453187529,-18652099.462520417,15.003798570696755,14.612828097273228,26.212855512014016,-1.3791447973019297e-08,-4.1926013039105534e-08,0.01900612234705864,0.04249898155670097,0.04449669778216083,112.65084903016108,-0.9542072903734338,0.01302800612718013,0.04119817273251849,0.055294410986240806,113.73493699807096,-1.4488033531212896,0.012915612451195666,0.05776037482383239,0.08202729242111989,115.35920110372334,-0.2525250040467338,0,-2.082841606437813
2024-11-05,XOM,114.80883026123047,115.0501063858623,113.89198393289472,114.92464545179243,10436700.0,50.47239613493538,-0.40988773550161284,-0.029423869359252147,-0.3804638661423607,-0.4375528801442187,114.29406698479657,114.70371887228451,0.996428608492249,39.536508907744455,20.89445101162208,120.03793663262283,115.64799041748047,111.25804420233811,8.779892430284718,0.07591910934716611,2.2016851230757655,17481800.0,-0.7649740709266107,42.72454730945972,23.851283998670915,15073878.05949053,-1.4408587782173843,-13697744.20478202,15.60271985762925,15.662691625185888,25.226030867640915,1.386869548180799e-07,-3.304781467709105e-08,0.017508178591525977,0.03914947749285861,0.04449669778216083,112.8355130919985,-0.4847668190841995,0.012926314788715173,0.040876596484658134,0.05146292045444095,113.6300520911694,-1.2566322717822707,0.011640135701083097,0.05205626938988796,0.08202729242111989,115.18703806653885,-0.5440692881219834,1,-1.6904228457932868
2024-11-06,XOM,116.77764892578125,117.65589758838443,115.13697415886617,116.92241607890041,20807700.0,56.53326546587801,-0.1813863702167282,-0.05981636953074736,-0.12157000068598085,0.17925882483912994,114.67615651417883,114.85734332069168,0.9984225056816178,68.06369472223444,42.68207359077709,119.90397692325465,115.59539260864258,111.28680829403052,8.617168629224125,0.07454595234948712,2.247783851938494,38289500.0,0.07660365362254522,51.768605294150184,85.70179118064418,21371939.15367976,-1.0327088394377721,-8421784.50530319,14.551258468629774,22.538453594450186,22.939689244667257,2.3308255026231372e-07,-1.223521656608325e-08,0.017798745674516826,0.03979920524244997,0.0615640255750374,113.80176241991414,1.3101957201886847,0.014132721749383991,0.044691590265452774,0.0615640255750374,113.93697721875137,-0.8466734108135402,0.012337267478713429,0.05517393747800134,0.08202729242111989,115.2015338723005,-0.6791545478745281,1,-0.4749876708837584
2024-11-07,XOM,116.92241668701172,117.26020180393773,115.43615480937399,117.06718384088381,12184400.0,56.95042987260012,0.011254422514511475,-0.04560221112169559,0.05685663363620706,0.738509901530414,115.02173500230697,115.01031171819687,1.0000993239992086,79.16888380504477,62.256362478341195,119.59446655303962,115.49936485290527,111.40426315277092,8.1902034002687,0.0709112418990301,2.2175169335545832,50473900.0,0.5742857178306359,58.5679329162766,-5.537035027057202,29043616.62960063,-0.6038524715215089,-3056832.2945140116,13.574901464558833,21.211986413006038,21.589607935492122,-7.224325366500712e-09,-6.987221665834257e-09,0.017757324444482213,0.039706584556380924,0.0615640255750374,114.56464230017149,1.4789749855589212,0.013959688848126569,0.0441444121873323,0.0615640255750374,114.08229902020196,-0.5738665466824324,0.01216315731985303,0.05439529317643106,0.08202729242111989,115.13709320368744,-0.8697484312574646,1,0.5759579438239184
2024-11-08,XOM,116.88380432128906,117.18298435428505,115.48440576864535,116.75834338945656,12836000.0,56.79386623539814,0.1589753742831732,-0.00468669404072182,0.16366206832389502,1.2152280659334351,115.30820720522729,115.14908894805555,1.001381845558878,88.35449834178557,78.52902562302155,119.14850441872122,115.37872657775878,111.60894873679635,7.539555681924867,0.06534615093748351,2.1804499087035207,37637900.0,0.11213520616894611,52.287981723606514,26.11762856412978,37357865.40065735,-0.15164452089842972,2061257.5183736086,12.66828424649296,20.029806815876785,20.386382857254784,-1.916557348973662e-09,-1.5235054417408537e-08,0.013572481633365985,0.03034899155557372,0.05158291016484153,116.0484542932474,1.4879044788193518,0.013952012591993777,0.044120137734049845,0.0615640255750374,114.23204084529557,-0.2542569133650488,0.012115454486166938,0.05418195961874812,0.08202729242111989,115.09026488443624,-1.0151111095025118,1,1.3415716670498874
2024-11-11,XOM,116.2661361694336,117.37600777770179,115.88009291049299,116.77764035818572,11969700.0,54.22575977999542,0.22362680444641114,0.04097600565670477,0.18265079878970636,1.516718543636815,115.45558089202827,115.23183318667614,1.0019417178323429,85.85564541756573,84.45967585479865,118.43336739798882,115.20452461242675,111.97568182686469,6.457685571124131,0.056054096771365525,2.1315545485967546,25668200.0,-0.30808614382030897,46.67010542413761,30.085639141869724,31566086.48137133,-0.35852787036888334,2124795.7385663055,11.819972675339304,19.672031118446043,19.362904775693696,3.678709103243603e-08,-1.2291126720815257e-08,0.008352982435929782,0.018677836541600774,0.03304809983560755,116.43260199161602,1.1235158040209323,0.013969916318188742,0.04417675428742996,0.0615640255750374,114.35203564307895,0.12793551376954965,0.012095793990740825,0.0540940352102599,0.061912208860349274,114.96868181365942,-1.1852938607519101,0,1.7580741134825502
2024-11-12,XOM,116.15032196044922,117.07682137180743,115.65811661707795,116.90310227198009,11972800.0,53.73512182010797,0.262492440416608,0.08527929260868541,0.1772131478079226,1.557227574336,115.5624641333238,115.29986939214082,1.0022774938303693,82.08379194704521,85.43131190213212,118.43336739798882,115.20452461242675,111.97568182686469,6.457685571124131,0.056054096771365525,2.080636706177663,13695400.0,-0.7573125883064775,45.7831929378632,43.89865750033051,27900971.523618516,-0.47646610059733796,791452.4567632154,11.064110867102984,18.71254003735463,19.181634816898374,-3.0877321908738714e-08,-9.207112089459254e-09,0.008556179358862728,0.019132198674097628,0.02187762400323855,116.62705547290128,0.9093974872397717,0.012994260862560333,0.04109146083607484,0.0615640255750374,114.6117990807099,0.9359697143422617,0.009981080159667489,0.04463674745178192,0.0615640255750374,114.95117292320055,-1.1963571493372451,0,1.7762765709202881
2024-11-13,XOM,117.23124694824219,117.79100933569177,114.65441965302986,116.36265140964164,15127900.0,57.59188411505474,0.3761789925201384,0.14345923259097604,0.23271975992916238,1.6427901904517093,115.81919995100355,115.44293439629648,1.0032593207776184,83.17417235528035,83.70453657329705,118.54979240629731,115.24361114501953,111.93742988374174,6.612362522555571,0.05737725898084492,2.1560619187836805,28823300.0,0.008879981775466084,52.18385704556854,52.72068324987886,37629357.86207257,0.11607521694062707,3269439.271282494,10.992251021067121,16.765565327441873,20.51530220757276,-3.001311956555018e-08,-8.799363910998308e-09,0.005327112737041587,0.01191178620382995,0.02735690165415284,116.72077633190631,0.7256666731844283,0.012847933292442288,0.04062873243002382,0.06278308703573728,115.03457688108864,1.888734356543223,0.010181944835982299,0.04553504159281874,0.06278308703573728,115.03429831558631,-1.0748027185381233,0,1.675765445765637
2024-11-14,XOM,117.30908966064453,118.59349548088271,117.0852957823282,118.37943403056586,13041800.0,57.864297707670346,0.467172387977854,0.20820186366835164,0.25897052430950235,1.5636068793862796,116.04841375248678,115.58116811958152,1.004042575797658,84.44689596373755,83.234953422021,118.70834017603903,115.30154953002929,111.89475888401955,6.813581292019478,0.05909357957279611,2.1097860459101683,41865100.0,0.692348634537488,52.788770159117526,21.71989621637764,28457967.072501697,-0.3430530666641647,1067769.6013330556,10.36418399088289,18.62865134217195,19.46648241837854,1.869587023149506e-07,3.934481503034785e-09,0.005320806278138321,0.01189768453302494,0.0343560748881149,116.80108337702829,0.9162080747639545,0.01285098665210549,0.04063838800107522,0.07002361165216918,115.57137303835873,2.055948575379316,0.010159002319962421,0.04543243954202809,0.07002361165216918,115.09908884251078,-0.9680198847743532,0,1.2411714754924468
2024-11-15,XOM,116.09278869628906,117.97074630417946,115.91764212163778,117.15340057158483,19051700.0,52.2198296391173,0.4361127503624971,0.2537840410071807,0.18232870935531637,1.2172609962057288,116.0552406669179,115.61906594007837,1.003772515573388,81.06134211020373,82.89413680974049,118.73216729182727,115.31507949829101,111.89799170475476,6.834175587072508,0.0592652376151186,2.1057373413838474,22813400.0,-0.21869810163165967,50.89560834214251,60.848495082105615,12656798.657462848,-1.1517752601972446,-4957627.904916167,10.483962454517469,17.329817030290727,22.07452654112358,-9.647127431902132e-08,2.2019199901748573e-08,0.007326673163972233,0.016382939243565375,0.0343560748881149,116.59654113286277,-0.2807878047008278,0.012016569388110772,0.03799972892788591,0.059962956899150724,116.32237011592336,2.0580286279782425,0.01042815136787118,0.04663611067643475,0.07002361165216918,115.13452470130838,-0.8628449887385119,0,0.3794109685639997
2024-11-18,XOM,117.06583404541016,117.367479932092,116.05387679285595,116.55985913096687,14239700.0,55.92400212045205,0.48443018178618047,0.29991326916298067,0.1845169126231998,1.1119339106537947,116.21071657130132,115.72623394788073,1.0041864545910895,77.18144836988587,80.89656214794233,118.86811289089695,115.37388381958007,111.87965474826319,6.98845814263376,0.06057227087511594,2.0491563269447193,37053100.0,0.5561113924336947,57.77244931326262,-3.335143574774291,20356704.705567412,-0.6220634591005825,-4521899.696265198,10.595185313606722,16.53544123949527,21.06265956948215,-2.154168656589261e-08,1.829915783093775e-08,0.008002172008979446,0.0178934005797241,0.0343560748881149,116.74139846139305,0.5229393953717743,0.007766069452556171,0.024558467937134457,0.04128044297444258,116.59266682669539,1.722383709580745,0.010589672892189343,0.04735845689284435,0.07002361165216918,115.20655055114064,-0.7229873511281553,0,-0.07352303839716345
2024-11-19,XOM,115.4311294555664,116.52093123441266,115.01272414458383,116.52093123441266,11584400.0,49.04494878534816,0.3863613624093887,0.31720288781226225,0.06915847459712643,0.7277491262891621,116.09078009195748,115.70437435585744,1.0033395948792017,69.11554314339146,75.78611120782698,118.77803021832531,115.32103462219239,111.86403902605946,6.913991192265854,0.05995429381046609,2.0494387250791197,25468700.0,0.04496387306199423,57.8946577174113,-5.846208864000257,15199770.160721421,-0.8455425669886506,-5573408.266425781,11.29065027663419,15.351030692978734,23.186329060486443,-1.228826936847575e-07,1.6732805116311023e-08,0.010660418368686059,0.023837420140969443,0.0343560748881149,116.63048349003138,-0.8093782436301319,0.009304685983567516,0.0294240006207174,0.0343560748881149,116.62880878520484,1.400951873783374,0.011009217295447207,0.04923471650337268,0.07002361165216918,115.17343012494887,-0.6939010362071697,0,-0.26211168897905956
